faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,fault_present
0.0,105.0,295,0.18611,3706.1,4525.1,9.2387,26.869,42.592,2713.8,75.444,120.44,0.32904,79.862,49.755,2643.5,23.739,51.469,3110.2,23.63,65.204,216.79,342.9,94.442,77.135,32.716,8.6897,27.001,6.8104,18.456,1.6343,32.99,13.558,24.36,1.0586,18.131,2.2462,4.8443,2.3507,0.0072921,0.80171,0.10304,54.024,43.48,63.288,53.58,18.404,63.052,22.751,39.116,37.378,49.934,43.355,41.98,16.427,0
0.0,105.0,296,0.18909,3717.4,4509.4,9.4357,26.498,42.176,2713.3,75.826,120.38,0.32726,79.874,51.25,2642.9,25.555,50.399,3108.1,22.073,65.148,216.56,342.85,94.564,77.295,32.716,8.6897,27.001,6.8104,18.456,1.6343,32.99,13.558,24.36,1.0586,18.131,2.2462,4.8443,2.3507,0.030997,0.80784,0.091357,54.589,43.9,63.094,53.768,18.111,61.276,22.779,39.333,41.78,47.456,42.963,40.315,20.119,0
0.0,105.0,297,0.16945,3692.0,4524.8,9.2999,26.988,42.128,2713.0,75.81,120.42,0.31171,79.925,49.151,2642.2,23.919,49.479,3107.3,23.55,65.078,212.22,342.94,94.525,77.025,31.995,8.8707,26.55,7.0257,18.268,1.6758,32.904,13.712,24.015,1.1431,18.016,2.2471,4.8418,2.3599,0.030997,0.80784,0.091357,54.589,43.9,63.534,54.64,16.692,63.212,22.784,36.754,35.6,45.328,42.913,42.015,16.637,0
0.0,105.0,298,0.16843,3706.5,4527.3,9.278,26.665,41.863,2710.2,74.864,120.39,0.30777,79.719,49.38,2639.4,24.205,50.083,3105.9,22.421,65.021,211.67,341.6,94.626,76.748,31.995,8.8707,26.55,7.0257,18.268,1.6758,32.904,13.712,24.015,1.1431,18.016,2.2471,4.8418,2.3599,0.030997,0.80784,0.091357,54.589,43.9,63.286,54.61,16.793,63.086,22.392,37.236,36.276,46.725,42.528,41.209,19.358,0
0.0,105.0,299,0.23486,3655.8,4535.8,9.1865,27.214,42.394,2709.2,75.091,120.36,0.32833,79.7,50.467,2638.6,24.708,51.18,3106.2,23.626,64.916,211.59,341.72,94.578,77.13,32.14,8.9355,26.748,6.8142,18.798,1.621,32.326,13.676,24.984,1.2006,18.394,2.2712,4.8666,2.21,0.030997,0.80784,0.091357,54.589,43.9,62.234,55.04,23.639,63.691,22.63,38.569,39.475,49.265,42.108,40.54,16.49,0
0.0,105.0,300,0.23652,3629.3,4551.7,9.4005,26.675,42.512,2713.6,74.772,120.39,0.32494,80.021,49.528,2642.6,24.123,51.039,3108.9,23.073,64.886,209.44,342.02,94.747,77.462,32.14,8.9355,26.748,6.8142,18.798,1.621,32.326,13.676,24.984,1.2006,18.394,2.2712,4.8666,2.21,0.030997,0.80784,0.091357,54.589,43.9,62.692,54.848,23.476,60.493,22.755,38.983,36.711,48.938,41.87,40.908,17.774,0
0.0,105.0,301,0.22441,3660.3,4508.9,9.4889,26.596,42.187,2716.1,74.856,120.42,0.32183,80.228,48.328,2645.4,24.604,49.769,3112.0,22.149,64.907,208.95,341.65,94.483,77.431,32.339,8.6826,26.936,6.8403,18.785,1.7088,33.091,13.832,24.421,1.4269,18.112,2.2449,4.828,2.2817,0.016998,0.83023,0.091049,53.6,42.986,63.977,54.101,22.142,61.015,22.447,38.212,33.179,46.0,41.585,41.708,19.945,0
0.0,105.0,302,0.22506,3706.9,4508.2,9.2908,26.752,42.472,2713.2,74.323,120.41,0.32138,80.024,49.193,2642.4,24.238,48.35,3109.9,22.606,64.894,208.6,341.3,94.672,77.111,32.339,8.6826,26.936,6.8403,18.785,1.7088,33.091,13.832,24.421,1.4269,18.112,2.2449,4.828,2.2817,0.016998,0.83023,0.091049,53.6,42.986,63.175,54.109,22.078,62.925,22.309,38.267,35.727,42.714,41.229,41.016,18.893,0
0.0,105.0,303,0.20471,3670.2,4507.4,9.3624,26.625,42.469,2710.2,76.248,120.41,0.3401,79.911,49.48,2638.5,26.816,49.108,3107.6,23.921,64.827,208.76,341.14,94.538,76.929,31.976,8.8586,26.823,6.9491,18.28,1.6109,32.355,13.639,24.309,1.1771,18.467,2.2755,4.9253,2.3493,0.016998,0.83023,0.091049,53.6,42.986,63.628,54.147,20.203,62.223,22.16,40.054,36.571,44.47,40.83,40.844,15.791,0
0.0,105.0,304,0.20626,3669.3,4512.2,9.3766,26.941,41.637,2709.7,75.64,120.4,0.33762,79.954,49.681,2637.9,24.603,48.33,3106.4,22.767,64.772,206.08,340.42,94.631,77.237,31.976,8.8586,26.823,6.9491,18.28,1.6109,32.355,13.639,24.309,1.1771,18.467,2.2755,4.9253,2.3493,0.016998,0.83023,0.091049,53.6,42.986,63.645,54.091,20.05,61.577,22.228,40.357,37.162,42.67,40.691,40.89,18.515,0
0.0,105.0,305,0.23703,3658.1,4552.1,9.3933,26.9,42.455,2709.0,75.2,120.4,0.31734,79.92,51.043,2637.2,25.458,50.237,3107.0,22.123,64.714,201.69,340.48,94.585,76.856,31.8,8.8595,26.694,7.065,18.316,1.6222,33.129,13.846,24.517,1.2181,18.298,2.2164,4.7757,2.2378,0.016998,0.83023,0.091049,53.6,42.986,62.872,54.892,23.991,59.831,22.062,37.52,41.17,47.083,40.705,40.787,20.087,0
0.0,105.0,306,0.23971,3645.0,4566.5,9.4486,26.683,42.198,2709.0,75.029,120.39,0.31429,79.82,50.409,2638.1,26.138,50.296,3106.7,23.671,64.645,203.41,340.33,94.799,77.189,31.8,8.8595,26.694,7.065,18.316,1.6222,33.129,13.846,24.517,1.2181,18.298,2.2164,4.7757,2.2378,0.019042,0.85745,0.098147,54.346,44.133,63.097,54.719,23.727,60.794,22.199,37.893,39.303,47.219,40.722,40.459,16.408,0
0.0,105.0,307,0.25969,3611.7,4591.4,9.3522,26.947,42.024,2712.2,75.437,120.4,0.33541,80.066,49.325,2639.2,25.524,49.757,3109.7,21.757,64.623,203.39,339.85,94.601,77.727,32.158,8.8738,26.765,6.7536,18.888,1.6556,32.494,13.847,24.857,1.2168,18.865,2.2677,4.8404,2.2767,0.019042,0.85745,0.098147,54.346,44.133,62.535,54.414,25.723,59.935,21.858,40.74,36.113,45.972,40.585,41.026,20.915,0
0.0,105.0,308,0.25942,3596.9,4550.0,9.3292,26.707,42.675,2713.4,75.142,120.39,0.3407,80.12,49.798,2641.7,26.312,48.881,3111.2,22.699,64.647,201.07,339.98,94.814,77.349,32.158,8.8738,26.765,6.7536,18.888,1.6556,32.494,13.847,24.857,1.2168,18.865,2.2677,4.8404,2.2767,0.019042,0.85745,0.098147,54.346,44.133,62.789,54.91,25.75,64.306,21.668,40.094,37.506,43.945,40.653,40.895,18.698,0
0.0,105.0,309,0.22846,3690.6,4550.5,9.2816,26.509,42.508,2712.8,75.938,120.4,0.34037,80.165,49.963,2641.1,25.258,49.807,3111.9,22.789,64.667,202.32,339.92,94.545,77.429,31.996,8.9673,26.733,7.0886,19.089,1.6344,32.327,13.871,24.614,1.1614,18.626,2.1896,4.8387,2.2569,0.019042,0.85745,0.098147,54.346,44.133,63.883,53.53,22.409,61.648,21.562,40.21,37.992,46.087,40.4,41.197,18.467,0
0.0,105.0,310,0.22785,3702.2,4545.3,9.3081,26.802,42.341,2710.7,74.624,120.43,0.33986,80.192,48.762,2640.0,25.227,49.38,3109.9,22.548,64.688,199.82,339.43,94.667,77.031,31.996,8.9673,26.733,7.0886,19.089,1.6344,32.327,13.871,24.614,1.1614,18.626,2.1896,4.8387,2.2569,0.019042,0.85745,0.098147,54.346,44.133,63.683,53.593,22.469,61.614,21.901,40.273,34.456,45.099,40.481,42.295,19.062,0
0.0,105.0,311,0.24553,3637.4,4470.1,9.1935,26.904,42.378,2706.5,75.549,120.35,0.34418,79.921,50.163,2635.1,25.993,49.1,3105.6,22.373,64.659,203.25,339.43,94.689,77.118,31.759,8.7031,26.317,6.8091,18.997,1.6496,32.37,13.786,24.738,1.3009,18.966,2.2936,4.8096,2.2882,0.028857,0.84329,0.0986,53.234,43.47,61.823,53.963,24.048,59.634,21.822,40.436,38.579,44.45,40.746,40.33,19.491,0
0.0,105.0,312,0.2464,3588.7,4529.6,9.3721,26.557,42.466,2708.8,76.344,120.4,0.34119,80.078,48.719,2637.4,25.518,49.784,3105.4,22.946,64.653,206.95,339.86,94.905,77.341,31.759,8.7031,26.317,6.8091,18.997,1.6496,32.37,13.786,24.738,1.3009,18.966,2.2936,4.8096,2.2882,0.028857,0.84329,0.0986,53.234,43.47,62.661,53.252,23.963,60.382,21.893,40.801,34.331,46.034,40.587,41.015,18.116,0
0.0,105.0,313,0.27142,3677.9,4491.6,9.2076,26.645,41.989,2707.8,75.089,120.4,0.33368,80.009,50.232,2636.4,25.792,51.621,3107.6,22.847,64.691,206.22,339.36,94.756,77.098,32.033,8.875,27.034,6.8325,19.191,1.6618,32.205,13.781,24.244,1.3521,18.545,2.2644,4.834,2.373,0.028857,0.84329,0.0986,53.234,43.47,63.514,53.887,26.632,62.769,21.71,39.457,38.784,50.284,40.821,40.55,18.377,0
0.0,105.0,314,0.27165,3719.2,4497.2,9.2331,27.051,42.396,2708.1,75.057,120.41,0.33129,80.02,50.896,2636.4,25.143,49.862,3106.7,23.932,64.681,205.27,339.21,94.726,77.026,32.033,8.875,27.034,6.8325,19.191,1.6618,32.205,13.781,24.244,1.3521,18.545,2.2644,4.834,2.373,0.028857,0.84329,0.0986,53.234,43.47,62.804,53.821,26.61,61.846,21.83,39.749,40.737,46.214,41.075,41.279,15.815,0
0.0,105.0,315,0.24616,3643.1,4402.0,9.3914,27.254,41.885,2706.0,75.289,120.4,0.33182,80.016,49.324,2635.2,26.555,50.276,3105.5,22.464,64.695,204.82,339.55,94.6,76.86,31.839,8.9733,26.677,6.7797,18.913,1.6635,32.389,13.836,24.029,1.1915,18.538,2.2472,4.8238,2.2658,0.028857,0.84329,0.0986,53.234,43.47,63.967,54.43,24.5,60.855,21.813,39.482,36.111,47.174,41.283,40.3,19.318,0
0.0,105.0,316,0.24805,3651.3,4452.0,9.2116,27.124,42.601,2706.4,74.921,120.41,0.3288,80.085,49.689,2635.8,25.146,49.67,3103.8,22.65,64.712,206.01,339.34,94.603,77.315,31.839,8.9733,26.677,6.7797,18.913,1.6635,32.389,13.836,24.029,1.1915,18.538,2.2472,4.8238,2.2658,0.028577,0.85862,0.123,53.533,44.176,63.825,53.832,24.315,61.878,22.402,39.85,37.184,45.771,41.01,40.857,18.841,0
0.0,105.0,317,0.26725,3697.7,4518.6,9.2726,26.943,42.174,2706.8,76.164,120.4,0.33742,80.188,48.842,2634.8,24.657,48.567,3105.8,22.94,64.776,205.22,339.48,94.578,77.118,31.966,8.8927,26.51,6.9087,18.843,1.6521,32.292,13.966,24.342,1.3827,18.472,2.256,4.8093,2.291,0.028577,0.85862,0.123,53.533,44.176,63.561,53.669,26.645,60.249,21.806,40.256,34.693,43.217,41.098,40.968,18.161,0
0.0,105.0,318,0.26856,3661.4,4504.1,9.3063,26.815,41.774,2704.5,76.173,120.42,0.33708,80.015,48.87,2632.3,25.017,49.454,3103.7,22.688,64.742,204.47,339.43,94.637,77.075,31.966,8.8927,26.51,6.9087,18.843,1.6521,32.292,13.966,24.342,1.3827,18.472,2.256,4.8093,2.291,0.028577,0.85862,0.123,53.533,44.176,64.186,53.843,26.516,62.243,21.939,40.297,34.776,45.27,41.184,41.777,18.777,0
0.0,105.0,319,0.25964,3659.2,4503.2,9.2821,26.626,42.136,2701.0,75.095,120.36,0.35104,80.011,50.79,2630.4,25.296,50.568,3102.0,22.76,64.751,207.74,338.96,94.646,77.1,31.745,8.9137,26.625,6.8111,19.009,1.6724,32.732,13.799,24.455,1.3259,18.858,2.2797,4.8312,2.284,0.028577,0.85862,0.123,53.533,44.176,63.128,54.008,25.546,63.592,21.568,42.173,40.424,47.848,40.914,39.894,18.616,0
0.0,105.0,320,0.25926,3656.5,4516.7,9.3546,26.94,42.629,2702.0,75.028,120.41,0.34989,80.084,49.458,2630.5,26.515,50.406,3101.6,23.236,64.733,206.59,338.97,94.717,77.242,31.745,8.9137,26.625,6.8111,19.009,1.6724,32.732,13.799,24.455,1.3259,18.858,2.2797,4.8312,2.284,0.028577,0.85862,0.123,53.533,44.176,63.174,53.846,25.584,60.151,21.614,42.313,36.504,47.474,41.037,41.79,17.477,0
0.0,105.0,321,0.28329,3699.1,4456.5,9.1594,27.057,42.2,2702.2,75.338,120.38,0.33291,80.095,49.636,2630.0,27.01,50.171,3102.8,22.995,64.789,205.68,338.64,94.641,77.041,31.871,8.9025,26.728,6.9458,18.704,1.6239,32.249,13.662,24.43,1.4336,19.073,2.263,4.7318,2.1984,0.016309,0.87296,0.098664,53.908,44.472,63.318,54.135,28.111,60.627,21.482,40.021,37.029,46.931,41.555,40.192,18.063,0
0.0,105.0,322,0.28629,3726.5,4498.5,9.2146,26.74,42.568,2703.0,74.973,120.44,0.33179,80.283,51.063,2631.1,25.606,48.971,3102.6,22.173,64.842,206.65,338.63,94.564,77.462,31.871,8.9025,26.728,6.9458,18.704,1.6239,32.249,13.662,24.43,1.4336,19.073,2.263,4.7318,2.1984,0.016309,0.87296,0.098664,53.908,44.472,62.846,53.632,27.816,61.331,21.518,40.158,41.23,44.153,41.666,41.604,19.981,0
0.0,105.0,323,0.27547,3658.4,4540.5,9.3025,26.77,42.101,2703.7,75.381,120.38,0.31892,80.359,47.96,2632.5,26.189,50.873,3102.8,22.818,64.919,207.38,338.73,94.618,77.43,32.392,8.8675,26.673,6.9432,18.548,1.6567,32.281,13.843,24.135,1.1972,18.827,2.2672,4.9186,2.2215,0.016309,0.87296,0.098664,53.908,44.472,62.84,53.865,27.268,59.439,21.853,37.912,32.096,48.554,41.796,40.718,18.437,0
0.0,105.0,324,0.276,3654.9,4522.2,9.2781,26.845,41.832,2702.1,75.178,120.38,0.31795,80.233,48.641,2629.6,25.249,49.953,3101.7,23.105,64.972,208.32,339.08,94.678,76.681,32.392,8.8675,26.673,6.9432,18.548,1.6567,32.281,13.843,24.135,1.1972,18.827,2.2672,4.9186,2.2215,0.016309,0.87296,0.098664,53.908,44.472,62.9,54.084,27.216,60.654,21.45,38.031,34.1,46.424,41.903,40.933,17.809,0
0.0,105.0,325,0.22558,3672.6,4550.5,9.2802,26.756,41.986,2699.0,75.149,120.38,0.33615,79.965,52.453,2627.0,24.975,49.409,3098.3,22.956,64.902,209.51,339.01,94.782,77.157,31.88,8.6616,26.023,6.7925,18.851,1.6887,32.566,13.906,24.013,1.184,18.774,2.2676,4.8878,2.2856,0.016309,0.87296,0.098664,53.908,44.472,62.561,54.153,22.371,59.87,21.425,40.567,45.318,45.167,41.996,40.93,18.157,0
0.0,105.0,326,0.22391,3686.6,4545.2,9.2859,27.239,42.033,2699.4,74.836,120.37,0.33527,80.06,49.715,2627.0,25.364,48.038,3099.0,23.236,64.89,211.6,338.53,94.779,77.108,31.88,8.6616,26.023,6.7925,18.851,1.6887,32.566,13.906,24.013,1.184,18.774,2.2676,4.8878,2.2856,0.018132,0.88129,0.10264,54.916,44.003,62.318,54.217,22.534,62.071,21.57,40.675,37.261,41.993,42.428,39.964,17.495,0
0.0,105.0,327,0.27416,3715.0,4506.3,9.1713,26.702,42.63,2700.6,74.818,120.43,0.34685,80.146,50.658,2628.4,26.407,49.487,3101.4,22.349,64.959,212.9,338.36,94.698,77.12,32.15,8.9299,26.875,7.1094,19.18,1.6331,32.467,13.792,23.979,1.3036,18.992,2.2648,4.9374,2.2449,0.018132,0.88129,0.10264,54.916,44.003,63.166,53.951,27.451,60.893,21.304,41.006,40.035,45.347,42.691,41.652,19.61,0
0.0,105.0,328,0.27639,3689.5,4512.0,9.3365,26.837,42.005,2701.1,74.548,120.4,0.34644,80.324,49.629,2628.9,24.93,51.227,3102.1,22.967,64.992,212.39,338.01,94.63,77.574,32.15,8.9299,26.875,7.1094,19.18,1.6331,32.467,13.792,23.979,1.3036,18.992,2.2648,4.9374,2.2449,0.018132,0.88129,0.10264,54.916,44.003,63.605,53.883,27.232,62.313,21.414,41.055,37.007,49.374,43.11,40.971,18.095,0
0.0,105.0,329,0.25198,3584.2,4459.3,9.2793,26.82,42.111,2701.2,75.473,120.39,0.33049,80.534,49.003,2629.1,26.011,49.674,3101.2,22.191,65.132,212.92,338.12,94.699,77.712,31.916,8.7443,26.419,6.8418,19.365,1.6814,32.48,13.844,23.746,1.2967,19.194,2.1964,4.8252,2.318,0.018132,0.88129,0.10264,54.916,44.003,62.571,53.666,24.84,60.446,21.52,39.99,35.165,45.78,43.431,41.127,19.907,0
0.0,105.0,330,0.25162,3580.4,4501.4,9.3268,26.838,42.243,2699.1,74.814,120.4,0.33043,80.358,49.825,2627.1,24.823,50.94,3100.2,23.166,65.209,212.12,337.82,94.795,77.308,31.916,8.7443,26.419,6.8418,19.365,1.6814,32.48,13.844,23.746,1.2967,19.194,2.1964,4.8252,2.318,0.018132,0.88129,0.10264,54.916,44.003,62.637,53.162,24.875,60.293,21.312,39.998,37.586,48.709,43.867,40.797,17.617,0
0.0,105.0,331,0.27431,3648.9,4409.1,9.3275,27.18,42.295,2700.8,74.384,120.4,0.33828,80.329,49.389,2628.4,26.293,50.364,3100.9,22.937,65.249,216.93,338.35,94.824,77.312,31.881,8.8826,26.624,6.748,18.826,1.6462,32.674,13.823,24.313,1.2998,19.4,2.2025,4.9303,2.2754,0.032584,0.86644,0.08479,54.884,43.606,63.717,53.729,27.424,61.076,21.577,40.438,36.302,47.377,44.09,40.075,18.163,0
0.0,105.0,332,0.27625,3659.2,4438.4,9.3833,26.954,42.572,2699.6,75.049,120.41,0.33472,80.218,50.68,2626.7,24.848,50.794,3101.0,22.539,65.249,215.64,338.29,94.59,77.171,31.881,8.8826,26.624,6.748,18.826,1.6462,32.674,13.823,24.313,1.2998,19.4,2.2025,4.9303,2.2754,0.032584,0.86644,0.08479,54.884,43.606,63.54,53.38,27.233,59.7,21.39,40.872,40.1,48.371,44.696,41.401,19.126,0
0.0,105.0,333,0.28482,3673.9,4473.4,9.3266,26.838,42.109,2699.7,75.937,120.4,0.33721,80.193,49.197,2627.8,26.555,51.095,3100.4,22.955,65.278,219.26,338.93,94.635,77.036,31.656,8.9,26.435,6.9481,18.877,1.6252,32.833,13.863,23.968,1.1623,19.021,2.2534,4.8613,2.3552,0.032584,0.86644,0.08479,54.884,43.606,64.192,54.229,27.641,60.894,21.337,40.014,35.738,49.067,44.863,40.532,18.149,0
0.0,105.0,334,0.28361,3724.6,4507.1,9.3503,26.806,42.335,2699.1,73.567,120.4,0.33745,80.162,51.668,2626.9,24.971,49.133,3099.7,23.04,65.308,220.04,338.51,94.532,77.27,31.656,8.9,26.435,6.9481,18.877,1.6252,32.833,13.863,23.968,1.1623,19.021,2.2534,4.8613,2.3552,0.032584,0.86644,0.08479,54.884,43.606,63.319,53.826,27.759,58.902,21.323,39.985,43.007,44.528,45.282,41.163,17.945,0
0.0,105.0,335,0.30769,3660.8,4500.2,9.3715,26.514,42.43,2698.7,75.482,120.4,0.34191,80.15,50.957,2626.4,26.565,50.088,3099.2,23.887,65.329,225.4,338.57,94.673,77.336,32.151,8.8358,26.189,7.1449,19.405,1.636,32.734,13.873,23.997,1.1171,18.717,2.2924,4.8418,2.3223,0.032584,0.86644,0.08479,54.884,43.606,62.693,53.771,30.536,60.525,21.13,40.534,40.918,46.737,45.291,40.85,15.938,0
0.0,105.0,336,0.30872,3639.2,4490.1,9.3803,26.897,42.302,2701.2,74.665,120.4,0.34279,80.394,49.183,2629.8,24.361,50.724,3102.0,22.818,65.388,224.45,338.73,94.647,77.771,32.151,8.8358,26.189,7.1449,19.405,1.636,32.734,13.873,23.997,1.1171,18.717,2.2924,4.8418,2.3223,0.024661,0.85681,0.085335,54.248,43.318,63.066,53.892,30.434,59.281,21.318,40.426,35.694,48.21,45.546,40.881,18.422,0
0.0,105.0,337,0.26559,3624.9,4452.0,9.3486,26.881,42.248,2701.1,74.548,120.37,0.34138,80.39,49.901,2629.0,22.689,50.21,3100.2,23.398,65.511,224.2,339.18,94.702,77.461,32.085,8.9059,25.919,7.027,18.941,1.6459,32.98,13.867,24.091,1.2648,18.77,2.2214,4.926,2.3741,0.024661,0.85681,0.085335,54.248,43.318,61.43,52.991,25.839,60.368,21.67,40.928,37.809,47.021,45.911,40.505,17.055,0
0.0,105.0,338,0.26497,3625.1,4431.6,9.3016,26.773,42.373,2701.9,75.019,120.39,0.34048,80.335,51.772,2629.7,23.768,48.817,3101.2,23.036,65.574,224.65,339.41,94.867,77.392,32.085,8.9059,25.919,7.027,18.941,1.6459,32.98,13.867,24.091,1.2648,18.77,2.2214,4.926,2.3741,0.024661,0.85681,0.085335,54.248,43.318,61.426,53.235,25.9,62.263,21.778,41.038,43.314,43.797,46.211,40.868,17.915,0
0.0,105.0,339,0.27102,3624.0,4456.3,9.3694,27.114,42.443,2702.4,74.748,120.39,0.34322,80.153,49.587,2630.8,24.412,50.924,3101.5,22.046,65.562,224.96,340.14,94.798,77.086,31.792,9.0444,26.634,6.9475,18.91,1.6609,32.919,13.854,24.078,1.239,19.05,2.2529,4.8594,2.3734,0.024661,0.85681,0.085335,54.248,43.318,62.288,54.01,26.701,63.102,22.023,40.614,36.883,48.672,46.526,41.081,20.294,0
0.0,105.0,340,0.27077,3622.3,4490.9,9.5442,26.752,42.422,2703.6,75.046,120.38,0.33913,80.039,52.411,2632.3,24.428,49.721,3101.5,23.196,65.525,227.34,340.59,94.777,77.228,31.792,9.0444,26.634,6.9475,18.91,1.6609,32.919,13.854,24.078,1.239,19.05,2.2529,4.8594,2.3734,0.024661,0.85681,0.085335,54.248,43.318,62.316,53.596,26.725,59.649,21.964,41.113,45.196,45.889,46.659,40.044,17.57,0
0.0,105.0,341,0.30275,3634.9,4495.7,9.3581,26.639,41.942,2706.6,74.189,120.43,0.34378,80.044,47.834,2634.6,25.46,50.814,3103.7,23.731,65.525,228.83,341.16,94.701,77.222,31.927,8.8469,26.436,6.8306,18.748,1.6416,33.193,13.603,24.032,1.1514,18.679,2.2657,4.917,2.2842,0.027973,0.85413,0.097715,52.887,43.548,62.698,53.588,29.657,63.514,21.845,40.271,31.725,48.419,46.67,41.08,16.306,0
0.0,105.0,342,0.30171,3625.6,4509.7,9.3717,27.325,42.268,2708.9,74.867,120.41,0.33904,80.167,52.35,2637.1,25.098,49.846,3106.2,23.038,65.533,228.65,341.07,94.663,77.383,31.927,8.8469,26.436,6.8306,18.748,1.6416,33.193,13.603,24.032,1.1514,18.679,2.2657,4.917,2.2842,0.027973,0.85413,0.097715,52.887,43.548,62.858,53.42,29.759,60.727,22.53,40.849,45.016,46.178,46.943,41.143,17.931,0
0.0,105.0,343,0.29281,3667.1,4504.9,9.3303,27.019,42.302,2709.2,74.731,120.42,0.31322,79.961,49.594,2637.0,25.749,49.675,3107.4,23.342,65.582,229.47,341.81,94.59,76.958,31.726,8.8348,26.499,6.8043,18.926,1.6574,32.848,13.837,24.11,1.2642,18.441,2.252,4.8319,2.3678,0.027973,0.85413,0.097715,52.887,43.548,63.162,53.867,28.754,61.779,22.046,37.135,36.904,45.783,47.123,41.081,17.251,0
0.0,105.0,344,0.29035,3659.6,4503.2,9.3681,26.853,42.533,2710.9,75.059,120.45,0.31182,79.995,51.828,2640.2,24.876,50.382,3108.1,23.928,65.568,231.85,342.1,94.52,77.458,31.726,8.8348,26.499,6.8043,18.926,1.6574,32.848,13.837,24.11,1.2642,18.441,2.252,4.8319,2.3678,0.027973,0.85413,0.097715,52.887,43.548,63.293,53.887,28.996,62.883,22.438,37.306,43.478,47.418,47.169,41.332,15.826,0
0.0,105.0,345,0.31619,3677.5,4470.7,9.4219,26.807,42.455,2715.1,74.099,120.43,0.33984,80.293,49.848,2643.0,26.075,51.376,3110.6,23.803,65.607,229.66,342.1,94.37,77.644,32.204,9.0135,27.005,6.7898,18.882,1.6246,32.786,13.876,23.698,1.236,18.553,2.2411,4.9099,2.3772,0.027973,0.85413,0.097715,52.887,43.548,63.275,53.829,31.005,61.201,22.412,40.004,37.652,49.719,47.615,41.548,16.079,0
0.0,105.0,346,0.31456,3661.1,4509.2,9.3786,26.715,42.379,2715.0,74.502,120.42,0.33777,80.309,50.384,2643.1,23.681,48.609,3111.5,23.76,65.701,231.9,342.51,94.36,77.479,32.204,9.0135,27.005,6.7898,18.882,1.6246,32.786,13.876,23.698,1.236,18.553,2.2411,4.9099,2.3772,0.017881,0.85397,0.089882,53.578,44.416,63.557,53.369,31.165,64.342,22.482,40.257,39.231,43.314,47.628,41.87,16.166,0
0.0,105.0,347,0.27223,3682.5,4488.7,9.4597,26.874,42.595,2711.2,74.793,120.41,0.34547,79.996,51.757,2639.5,24.947,48.591,3106.7,22.238,65.751,230.96,342.97,94.369,76.893,32.142,8.9053,26.131,6.6612,18.361,1.6128,33.226,13.823,24.502,1.1375,18.595,2.2407,4.7703,2.315,0.017881,0.85397,0.089882,53.578,44.416,63.397,53.7,26.686,60.962,22.455,40.399,43.272,43.272,47.943,41.355,19.83,0
0.0,105.0,348,0.2716,3676.3,4465.4,9.3554,27.058,42.492,2708.7,75.14,120.4,0.34434,79.768,49.434,2637.6,25.424,49.877,3104.1,23.273,65.679,232.11,342.89,94.557,77.216,32.142,8.9053,26.131,6.6612,18.361,1.6128,33.226,13.823,24.502,1.1375,18.595,2.2407,4.7703,2.315,0.017881,0.85397,0.089882,53.578,44.416,63.504,53.979,26.748,61.897,22.621,40.536,36.435,46.249,48.078,41.28,17.373,0
0.0,105.0,349,0.27947,3747.1,4522.1,9.3517,27.024,42.493,2709.5,74.978,120.4,0.33761,79.96,51.079,2638.5,24.733,50.163,3105.0,23.58,65.71,235.44,343.08,94.353,77.182,32.316,8.8718,26.329,6.875,18.471,1.6355,33.389,13.728,24.091,1.2119,18.38,2.2484,4.8941,2.3228,0.017881,0.85397,0.089882,53.578,44.416,63.561,54.607,27.187,63.129,22.791,39.985,41.276,46.912,48.017,41.64,16.638,0
0.0,105.0,350,0.27719,3728.0,4557.7,9.3734,27.156,42.693,2709.4,75.603,120.4,0.33568,80.042,48.858,2638.2,25.501,51.245,3106.1,23.557,65.729,235.01,343.37,94.23,77.421,32.316,8.8718,26.329,6.875,18.471,1.6355,33.389,13.728,24.091,1.2119,18.38,2.2484,4.8941,2.3228,0.017881,0.85397,0.089882,53.578,44.416,63.89,54.18,27.412,61.078,22.617,40.22,34.741,49.415,48.289,41.533,16.668,0
0.0,105.0,351,0.26079,3706.2,4522.7,9.2988,26.94,42.392,2708.0,75.176,120.4,0.32672,79.966,49.262,2637.1,24.75,48.469,3104.2,23.256,65.785,232.36,343.24,94.452,76.885,32.259,8.8172,26.365,6.7629,18.661,1.6512,32.825,13.782,23.594,1.3736,18.197,2.2348,4.8588,2.2353,0.022144,0.8342,0.093093,53.109,44.045,62.497,54.389,25.638,62.985,22.788,38.695,35.929,42.99,48.783,41.612,17.423,0
